source_id,ra,dec,parallax,parallax_error,parallax_corrected,period_days,mean_g_mag,mean_bp_mag,mean_rp_mag,g_mag_error,bp_mag_error,rp_mag_error
5351454827627440512,158.65486898856406,-58.02290836869365,0.2579850760232046,0.013199946,0.28798507602320456,6.662281913311352,12.263768,13.46187,11.149471,0.0021545715,0.0020712097,0.039547537
4256740751371777408,280.6270383914691,-4.330663267676961,0.35919575271947185,0.029620051,0.3891957527194718,9.993386422316188,11.14167,12.714432,9.935726,0.004104178,0.006192868,0.0037408525
432163221401882240,0.6457662526941449,65.08828839400572,0.3207034220222278,0.02366393,0.3507034220222278,10.930582955035584,10.615413,11.823643,9.538924,0.0014743741,7.440256E-4,0.002557796
3119433991174191360,99.63930577168144,-0.30136160284579194,0.20932645520926063,0.017995521,0.23932645520926063,6.932552425970202,12.548531,13.509211,11.57451,6.635333E-4,0.0028165174,0.0013736984
2027487621870155392,298.507002285687,26.93385321458042,0.3288406536563368,0.03068568,0.35884065365633677,15.211916474166703,12.586126,14.518809,11.2631235,0.004181381,0.008566446,0.0029632878
506779550797525760,31.952001905377365,58.44353350743497,0.3635678927977495,0.0168232,0.3935678927977495,10.881822093733051,8.844595,9.544217,8.022443,0.008169597,0.0027409464,0.0012356353
5254071873026676864,160.70348953969503,-61.12298444569125,0.2033727362582468,0.012161222,0.2333727362582468,6.4539915872520375,11.214226,11.94269,10.375066,6.7105825E-4,0.0011119284,8.5066527E-4
2172278803454142720,319.24954430029584,51.766287674717255,0.3242624659709528,0.017521607,0.3542624659709528,5.852412902561866,12.369388,14.013708,11.148452,0.0013333696,0.002885527,5.3003704E-4
522468168674975616,18.17150366008902,61.213353018125986,0.22248137319331968,0.017161999,0.25248137319331965,4.2595693433576995,10.961875,11.609714,10.16459,8.319166E-4,0.0016137052,0.0034264317
2011315528113463808,354.7016222767497,59.39182072678241,0.3763417679529736,0.013114914,0.4063417679529736,4.997448517309046,10.49662,11.361152,9.56442,5.8672024E-4,0.040607892,0.0025163807
5595650351503904896,118.45324316065627,-30.46030656809862,0.32572880790588277,0.012600483,0.3557288079058828,5.077408958905532,10.543822,11.269729,9.712753,0.0042479965,0.0055180867,0.003179766
5937099633141128448,251.32961593066216,-51.34263911860983,0.2062271353247607,0.019656131,0.2362271353247607,20.82078991102665,9.599645,10.507371,8.66269,0.0076731965,0.010512561,0.0074842437
444443941646255232,59.37392530394366,54.93807360732515,0.3376305998718887,0.021244662,0.36763059987188873,8.179564369946606,11.134742,12.385688,10.038078,0.0019188516,0.0021737844,0.0010770671
3430067092837622272,91.64560763762968,26.329219834148912,0.2749106248878307,0.017680945,0.3049106248878307,11.312845140896796,9.362969,9.956257,8.620237,0.0053643147,0.0066204113,0.005499401
430630708354628096,5.990202875496866,62.95015227817014,0.21876345767619523,0.014688794,0.24876345767619523,6.168069008098651,12.58484,13.835288,11.480599,0.0012390015,0.0021873794,0.0039865403
4251917636212432384,280.93130508577883,-7.731093599218625,0.8984895346991747,0.022722483,0.9284895346991747,3.6712032517308457,7.888672,8.432878,7.17864,0.0034881416,0.00338195,0.0062790737
4147381366335558784,272.50887793974624,-13.545961888655592,0.5351415727679009,0.019534282,0.5651415727679009,5.301039328916447,10.016689,11.094637,8.98009,0.0041485326,0.0058706948,0.006222754
465012883624730624,38.77408092405969,59.384074806596274,0.27983159659038986,0.017094426,0.30983159659038984,3.239155437313032,12.395734,13.489,11.357652,0.0036346111,0.005625917,0.002890792
5258418929684479488,152.6533201266987,-58.29636477552608,0.5575961654409083,0.020218434,0.5875961654409083,5.0705865560925245,11.942522,13.438934,10.754383,0.0014836635,0.0016433655,0.005673176
2014609252631258496,342.0961753159467,60.40476329379122,0.3027932263427554,0.014236581,0.33279322634275543,4.278762425209961,11.556411,12.585827,10.536386,0.0013561402,0.0033733866,0.010557106
513074186146353536,24.74993790566874,64.98923755219894,0.3866631973348637,0.015864009,0.4166631973348637,2.871427333203781,10.999511,11.765247,10.1175375,0.0068288464,0.020932728,0.0030501564
6054829806275577216,185.3379293350685,-62.28163515187921,1.2105790668398266,0.014247865,1.2405790668398267,6.733207560857596,6.313503,6.786081,5.6629767,5.311948E-4,0.0017457346,0.004750761
5254295559276699392,159.07420759086173,-61.012556830472676,0.38706216559252227,0.012845362,0.4170621655925223,5.204712113609161,9.071413,9.534502,8.433196,0.0010602786,0.007772664,0.0016090131
5309174967720762496,144.21440532678687,-53.03277856562425,0.3530570064290224,0.0121168075,0.3830570064290224,7.133632367052311,9.690457,10.485158,8.816345,0.0042906175,0.0044699763,0.0048762076
5542410585431412608,128.60861970956506,-35.98516840324765,0.20873482362069315,0.015484298,0.23873482362069315,3.737182168478453,11.307792,11.867844,10.576206,0.0013326971,0.017112225,7.2531035E-4
200708636406382720,75.34662500841718,39.96038109269793,0.6182206182940352,0.021079902,0.6482206182940352,11.62400752131378,7.3478837,7.879799,6.6207175,0.0015105938,0.002062259,0.016728574
5330212537852847872,136.14871432958145,-46.55363744859642,0.3434801534238439,0.014889738,0.3734801534238439,6.627846396610582,12.058611,13.475454,10.895159,0.0010924399,0.0034752605,0.007156128
4255229094685654528,282.5384871278478,-4.368117756737985,0.4586778763435941,0.021808147,0.48867787634359405,6.411017414284907,10.935697,12.408007,9.764599,0.009390099,0.013740625,0.005292771
2066169128129884288,311.4838318240251,41.16856227705286,0.39836562060734343,0.026937213,0.4283656206073434,10.610164168318217,12.208375,14.297337,10.878819,0.002123869,0.002729788,0.0019153311
5254097093074642944,159.834649088274,-61.1524314062913,0.3854811329203991,0.012195961,0.4154811329203991,9.198734625781489,8.812843,9.367346,8.113326,9.252553E-4,0.0013126428,0.013657069
272444829450300160,67.5779220120974,53.94017591109325,0.22509042630558013,0.015230715,0.2550904263055801,6.569716592153157,11.8059435,12.647368,10.884802,0.0013086806,0.017646676,7.34077E-4
1968971582984827136,318.6684694387176,41.71633653100226,0.8637596783621916,0.012504909,0.8937596783621916,5.257661094161862,8.887102,9.892131,7.8950224,0.0017768126,0.0025594656,0.0017858446
2012181324799904512,354.4039697890154,60.37882647564568,0.3623885817610869,0.017942375,0.39238858176108693,3.903862178610759,12.916616,14.379049,11.736212,0.00410616,0.004442614,0.0030428404
3329849043206545920,92.80659407647386,9.612491421504487,0.3755857892147162,0.020807447,0.4055857892147162,8.618491368545602,8.664336,9.209534,7.9580374,0.01184864,0.01505931,0.0071254163
5867251679452872192,211.28961749981335,-60.47905962348727,0.3152454451409572,0.01887061,0.34524544514095723,4.948229392878148,13.031706,14.782788,11.777946,5.621996E-4,0.0012805209,9.1151113E-4
4252368406036530688,281.9215095053351,-6.90671544848629,0.3722575039930927,0.020797612,0.4022575039930927,6.4396917107684875,8.698079,9.251515,7.989257,9.5414615E-4,0.001148702,0.009949901
2012643600728382208,356.18159284996756,61.2827312194569,0.33939052099296524,0.016544463,0.3693905209929652,7.678258832130241,11.822876,13.088627,10.715662,8.2560524E-4,0.0016880216,0.0032899478
5350555981191990400,161.22531762506128,-58.297955370302084,0.23036843274824917,0.017453426,0.26036843274824917,16.323695750554503,11.778508,13.090515,10.616566,0.002880791,0.0686281,0.008307357
1998384927774603520,359.1111627453033,58.02685958993145,0.23776212431636184,0.012425041,0.2677621243163618,4.734929939581752,11.701949,12.54669,10.776332,0.0012821464,0.02200339,0.003808255
431184518613946112,6.407203214775372,64.2298909551446,0.3208306589249849,0.013740619,0.3508306589249849,3.026314517074764,11.667735,12.514125,10.701791,0.014314182,0.023777027,0.011350835
5545837900614099584,121.2959655933484,-34.360266434194834,0.27333800911682976,0.010720104,0.30333800911682973,4.08868465388384,11.7187,12.534527,10.826246,9.845165E-4,0.0010801713,8.089254E-4
457807268533229056,38.46902117034929,57.02749607362189,0.2665341145351581,0.019292574,0.2965341145351581,3.6501815291441617,11.11724,11.777942,10.27876,0.003934878,0.053224754,0.013833097
2061129486527124864,305.92156964047507,38.44999938020683,0.3351757475436694,0.018378915,0.36517574754366944,3.438074115437858,12.581102,14.143609,11.379049,6.8043184E-4,0.002741924,6.3419726E-4
2176050304426499840,321.7334081053037,54.491438756350085,0.260295188872241,0.016664574,0.29029518887224104,31.07248835369066,9.88918,11.250695,8.743751,0.017323295,0.012128961,0.0661225
3445193619757587456,86.93772058738413,32.014643822530864,0.20893442357219957,0.016126294,0.23893442357219957,6.762230847702526,10.460476,11.05415,9.709356,0.002922934,0.0057326914,0.002535228
4094007532908816896,273.0190261427981,-20.704024217137206,0.35779266569197754,0.024712019,0.38779266569197757,13.56460179802619,10.350155,11.705347,9.20431,0.014201319,0.029128749,0.01820195
5528719780180011136,129.04735518392033,-39.061754306997955,0.4168916141594201,0.018341491,0.44689161415942014,12.959330301279673,9.456337,10.6788435,8.369821,0.0036297494,0.0019385009,0.0038346094
524192787020949376,13.803870767302458,64.26075292969445,0.2017318247677794,0.0129362475,0.2317318247677794,5.6156384959431405,12.185161,13.331956,11.130314,0.0017444983,0.0018153742,5.7342317E-4
6026412893938675712,254.58229292948963,-33.60912997577984,1.2239836206721606,0.020576032,1.2539836206721606,6.061218647519838,6.7065787,7.266998,5.9812307,0.0057942653,0.0067164316,0.0072161886
5547421437881152256,122.36345933491235,-33.262114504946744,0.20069233554095392,0.011347318,0.23069233554095392,3.5629906052002402,11.816034,12.430886,11.051667,0.0043435716,0.0026427198,0.0057141623
5542528959037609984,127.2435975996836,-36.232071502294424,0.2308315683509923,0.013970195,0.2608315683509923,3.7065536616142656,11.317175,11.99237,10.513555,0.002372168,0.0032777349,0.001722052
4054440301294394624,262.70158664367625,-33.60991807976502,0.960099975039221,0.025053484,0.990099975039221,4.527729632474779,7.615785,8.167533,6.8713574,0.008639798,0.01818447,0.027738772
4111834567779557376,256.5229102004341,-26.580565130784702,1.153767464787478,0.024090275,1.183767464787478,4.0676730520696065,7.0813,7.5524898,6.4276543,7.7533146E-4,0.0011653184,0.005510302
524713856754200704,20.33778278674943,64.100785641067,0.2955943644393783,0.018213073,0.3255943644393783,4.702570529361752,11.5014715,12.599788,10.454414,0.0038460696,0.0072940653,0.007386484
446933167250144384,50.05961628290404,55.11583923200832,0.21570229240868322,0.015324402,0.24570229240868321,4.410230564356642,13.212647,14.733419,12.0272875,0.004407988,0.00615236,0.002421507
4756608527218082304,87.7471942809892,-63.2293009389752,0.3579697861406596,0.029588614,0.3879697861406596,4.290487564590278,15.654373,16.057636,15.085993,0.0036669858,0.0035835828,0.0038092467
5342889189698300416,172.7267395859271,-56.8988345157875,0.42609525663893344,0.022387536,0.45609525663893347,5.507920745783311,7.9690194,8.373766,7.3791122,0.0013946852,7.664015E-4,0.009389532
2063349022550766720,310.6549155263386,38.45705820804812,0.34755792950822095,0.02133936,0.377557929508221,14.08547939825654,11.18873,12.878555,9.976724,0.024861118,0.011842558,0.014652002
4253603501158148736,280.61174900910095,-5.340851905251926,0.4051139582357907,0.0164845,0.4351139582357907,3.917255480156369,10.515181,11.391753,9.585955,0.0027268713,0.006177715,0.0035157318
5932569709575669504,243.32248330227355,-54.23489685835529,0.4664669468312262,0.025073968,0.49646694683122616,11.288610615285451,7.9931264,8.623855,7.2183714,6.213226E-4,7.112467E-4,0.0024114358
4321755561092593920,292.2184567485708,16.688159835561905,0.2816035055239082,0.022221243,0.31160350552390825,6.048890237594987,12.167458,13.76795,10.958323,0.004808995,0.0038366518,0.0021070594
